"USDA_Species_Code","Sample_ID","Machine_name","Sample_Date","Leaf_Area","Mean_Tair","Mean_Tleaf","Tleaf.CV","Mean_deltaT","Mean_RH_R","Mean_RH_S","Mean_VpdA","Mean_VpdL","Mean_PARo","Mean_Ci_Ca","Ci_Ca.CV","Mean_CO2R","Mean_CO2S","CO2S.CV","Mean_Cond","Cond.CV","Mean_Ci","mean_Ci_init_slope","Amb.Photo","aQY","Amax.g","Convex","Anet.1500","Anet.1800","Anet.2000","Rd","LCP","LUE.max","ILUE.max","RMSE.DEoptim","RMSE.photo"
"ARFU2","1980","Flash","20160714",2.73,14.086490122,14.9585205726667,1.31183274981592,0.210243014466667,48.2033686313333,54.1854794826667,0.788481689066667,0.835521612533333,69.9935857133333,0.8063755048,19.0308550601406,396.825569666667,390.286313886667,0.0849938223782097,0.151899042866667,28.4600362949376,314.738332053333,382.273209333333,17.46968776,0.0459431369405086,22.4880077684479,0.496769613517894,16.9636726210599,17.5385410328126,17.8307422919355,1.93211716552254,42,0.0272745817986603,217,0.284405635328342,0.284405635328342
"ARFU2","1981","Mariano","20160714",2.91,14.4688604353333,14.917171732,0.737380142601037,0.326760788333333,47.0191324866667,52.157435608,0.817711340533333,0.84155905,17.408843232,0.797593862533333,16.9370961004571,395.52869264,390.126731373333,0.0421416875565447,0.123902611333333,14.305919749766,311.178419886667,370.288372566667,12.55043465,0.0434854685017699,16.0617995741497,0.116838821560865,12.0193048467896,12.4377125402021,12.6561127146651,1.11692415486598,25.6,0.0243374578506383,134,0.364092907014474,0.364092907014474
"ARFU2","1982","Mariano","20160714",2.16,14.6093353542857,14.8895795685714,0.840867708348376,0.233208566,41.1013954714286,46.359569005,0.914647396142857,0.929135310857143,84.72454507,0.769540539214286,18.6540094171944,395.902387357143,390.194558285714,0.0710811181845979,0.156395253357143,13.4518153585842,300.298674992857,372.348987966667,17.34408027,0.0497184146731606,23.5006706550655,0.101237572059061,16.7889317863807,17.5110859111839,17.8924563596095,1.4230728284323,28.6,0.0289930527376071,157,0.358180570065903,0.358180570065903
"ARFU2","1983","Flash","20160714",2.16,15.0691705066667,14.9278138473333,0.888636129685494,0.236295317533333,44.4217659,49.3496414186667,0.865877171933333,0.8578449336,65.5684315993333,0.823180335133333,16.851910399623,395.446842453333,390.14827474,0.0720769834288163,0.165570686333333,35.4105573622015,321.175237566667,381.6505229,16.328612725,0.0687088908828044,21.5122150298893,0.456553384983147,16.1982533451519,16.5816580595082,16.7754679776259,2.94172970058098,42.8,0.0332524123651963,183,0.516162792761076,0.516162792761076
"ARFU2","1989","Derek","20160714",2.13,14.7477155693333,14.8961573926667,0.653831348696062,0.249016050266667,46.4273765553333,50.963332368,0.836700052066667,0.844169540266667,15.806969898,0.808105449733333,17.9853539618216,394.841880286667,390.235536693333,0.0687901337532474,0.152336773733333,12.8840322086002,315.36426882,379.1405373,14.92054823,0.0424871238072354,18.4620873708803,0.561867772275229,14.5543257903015,14.949903743489,15.1486007227203,1.52913365729277,35.9,0.0262456009467174,192,0.226806436796467,0.226806436796467
"ARFU2","1990","Andy","20160714",2.31,13.755360222,14.9292942053333,0.778436360023611,0.0712628036,58.7746251426667,65.1622436513333,0.615861845333333,0.678437768733333,136.33792572,0.871166539533333,14.9068304552586,395.137847913333,390.15745444,0.0606410539119851,0.236184382066667,8.09125750579296,339.90009992,394.205797633333,16.963349225,0.0407083778435354,21.6158116638492,0.746737574564076,16.322382689911,16.7447382214668,16.9499823586763,3.02177300340133,74.2,0.0234022472285016,328,0.386141114934391,0.386141114934391
"ARFU2","1991","Derek","20160714",2.43,14.5716417306667,14.9221620553333,0.680458493414704,0.157908796066667,44.3926562,50.591895294,0.843834395866667,0.862304816933333,52.87774531,0.799267164066667,17.8344550839323,396.49151612,390.10102336,0.0755861206787275,0.177515734733333,14.4218942768043,311.814867493333,375.8940031,17.70126561,0.0595691403546725,22.479818615683,0.388145744152796,17.2695259004596,17.7738235045698,18.0314542447199,1.9772955494652,33.2,0.0335786493475507,166,0.259421964948891,0.259421964948891
"ARFU2","1992","Andy","20160714",2.22,14.08417797,14.9724284493333,1.01181201142611,0.1158817214,52.7749855046667,58.540762838,0.719716616266667,0.7672225728,94.1285807333333,0.878594573866667,13.8447757314219,394.192645266667,390.313543706667,0.0838801554057492,0.198486744066667,8.79486330809725,342.947339826667,395.277531766667,13.74710743,0.0283968417878071,16.9136033401913,0.861773896249811,13.2286947574949,13.4911784442342,13.6136062713433,2.42725174517052,85.4,0.0179602060738149,394,0.461635046972661,0.461635046972661
"ARFU2","1996","Bernie","20160714",2.61,14.2838207873333,14.8655072533333,0.551388998224762,0.1501406288,62.3720466613333,69.0083628333333,0.540016179866667,0.571011790666667,19.3080966946667,0.880788816333333,13.2391073979047,396.09638468,390.261378993333,0.0869553142629067,0.2684490884,6.61874980994412,343.761474733333,394.2574738,18.51930183,0.0429568744511635,25.2795556578988,0.543448534814591,17.5914927016029,18.3213956542802,18.6920433926116,3.17788312475115,73.9,0.0226208947682697,328,0.46906554897394,0.46906554897394
"ARFU2","2023","Derek","20160716",2.73,15.356847192,14.9186977386667,0.820440961177225,0.2798108344,41.5989555373333,47.6824223826667,0.8984807052,0.8731822404,7.67415758786667,0.8488416926,16.5709678244326,395.746586086667,390.1079895,0.0582491591888319,0.160630490133333,32.1702367383971,331.145015153333,395.412121433333,16.403904775,0.0428098261190033,22.5776011750402,0.423107623252397,15.615806840807,16.2641927448988,16.5978147136754,2.72921440202666,63.7,0.0215814172530685,284,0.325258964540294,0.325258964540294
"ARFU2","2024","Bernie","20160716",2.55,15.2472960146667,14.8698619206667,0.893524727588738,0.307084311333333,46.5419929493333,51.7468165086667,0.8222479132,0.801006385666667,5.24301441513333,0.845509441666667,15.341527640566,395.273862713333,390.166807046667,0.0623417770951474,0.160972749266667,26.4061846312001,329.8980462,390.406314266667,14.693116895,0.0434943601688284,18.6270905736182,0.606660026331892,13.9984138663903,14.3691774670492,14.5541661265632,2.44821932685307,56.2,0.0233010054245935,248,0.438976750464717,0.438976750464717
"ARFU2","2025","Bernie","20160716",2.43,16.6484552393333,14.834177908,0.27706963379515,0.5352803008,42.8869756053333,46.261625926,0.9185275682,0.8162062886,12.7469368615333,0.782135747066667,18.8078608541521,394.525518793333,390.034006746667,0.060438736268868,0.1154573302,12.5560448144935,305.073563966667,370.6641662,11.204561415,0.0406886512138174,13.1102419158347,0.723708155711867,11.1611438363808,11.3128533569873,11.3873020868204,1.09779346536672,26.9,0.0271673983056646,154,0.2610106554276,0.2610106554276
"ARFU2","2026","Derek","20160716",2.67,16.3464272186667,14.8703186033333,0.403164810060237,0.550949007933333,53.80628357,57.2141171766667,0.713177491266667,0.630526519466667,3.64031906913333,0.785760689066667,16.9163484689397,395.963525393333,390.14455974,0.0577514611017532,0.135060786666667,21.2711056677097,306.575650113333,369.846180833333,14.15447857,0.0453834787349922,16.5840589544051,0.586596857897465,13.7807454205628,14.0705976286079,14.2153818790814,1.08607763471753,23.9,0.0302235897970503,144,0.261342644748063,0.261342644748063
"ARFU2","2027","Bernie","20160716",2.61,18.482623674,14.8861004513333,0.665390555130392,0.7688677884,44.9040761306667,47.4503135693333,0.895353718533333,0.687124900933333,140.875719193333,0.797250902933333,17.6059353782423,393.956848146667,389.96847332,0.0459575597639437,0.108507922333333,9.21806028907463,310.92026368,371.670248466667,8.334239875,0.0374410076030142,9.94011832217804,0.795857357920814,8.70447944458919,8.77659748968959,8.81178332086174,0.836989114748283,22.3,0.0260924539824242,134,0.314658142775833,0.314658142775833
"ARFU2","2109","Derek","20160718",2.28,6.21034964382353,4.80278037576471,1.98143029992427,0.792073978294118,61.6429434388235,65.5686946205882,0.285395332058824,0.241281326235294,37.4596783123529,0.915481241470588,7.7698666616333,393.045203717647,389.992571676471,0.0253496837918585,0.250819073058824,8.60994216019514,357.032886547059,391.105406,8.58221844825,0.0327797731523877,11.5115245900746,0.601775544934353,8.40961972444631,8.59838107895433,8.69246369349515,1.99082610821019,60.6,0.0153408644604306,238,0.201729495170623,0.201729495170623
"ARFU2","2110","Bernie","20160718",2.67,6.060147061,4.84977952170588,1.02435950386612,0.915104211117647,67.1487731941177,69.3619645052941,0.250573743411765,0.213186612647059,58.4870212776471,0.844775299,10.1434129439442,394.093640494118,390.097898594118,0.0273634250829325,0.131121654470588,18.6511741377903,329.548940123529,374.050761033333,8.73991395675,0.0309221403848835,10.1528516771561,0.493504070112992,8.522688188724,8.70388032278025,8.79521681838175,0.520794073484015,16.7,0.0211012985413057,109,0.168950363787884,0.168950363787884
"ARFU2","2111","Bernie","20160718",2.04,5.9522767365625,4.670831859,10.8641614797474,0.894063501625,73.461472034375,74.961760998125,0.1938910185,0.1549818151875,83.9295287125,0.8561157649375,8.57635596061448,393.4307823125,390.03012275625,0.035561006442098,0.15544193075,33.2444648843273,333.9117231875,371.8031096,9.823366039,0.0349553446993491,11.2241590888888,0.527772090088817,9.50623938448204,9.69401269546221,9.78831028809362,0.582762476097846,16.6,0.0240587348337148,109,0.374174989636338,0.374174989636338
"ARFU2","2112","Derek","20160718",2.22352941176471,5.06332217947059,4.88981704164706,2.95892145064939,0.717583903352941,66.1694953023529,69.8707091388235,0.261653022941176,0.255904226235294,69.2053543552941,0.951752560882353,6.69611486651684,391.534781070588,390.077945476471,0.0332213544542845,0.209631566705882,7.89646790244554,371.259035547059,401.240482666667,5.4063770005,0.0256905166992847,9.36707186632764,0.364062691381408,5.21063502481852,5.41881823367808,5.52531445540918,2.81419599341363,109.4,0.00659399695204793,391,0.207919606075883,0.207919606075883
"ARFU2","2113","Derek","20160718",2.22,5.55113238441176,4.84190685605882,3.36011269866355,0.615245708470588,53.1470956241176,59.5190535158824,0.353043344235294,0.330407725882353,61.5294786341176,0.927251609470588,7.83053514568962,393.2026798,390.125132835294,0.0566500204584763,0.295820212176471,7.51944235817299,361.751016664706,393.8825761,10.06389314175,0.0287729569575819,14.7616554805674,0.404135621798734,9.62374097090458,10.0435378310076,10.2598050056287,2.38138462822549,82.6,0.0124126445764543,334,0.321233592106293,0.321233592106293
"ARFU2","2114","Bernie","20160718",2.43,5.50670139607692,4.50707444776923,14.624407042347,0.518371854923077,76.6759561392308,80.4517346915385,0.146337165230769,0.116512358461538,59.5140251738462,0.951821823230769,4.98187082943551,393.716301553846,390.039621215385,0.0578057563030952,0.468558007153846,9.1153090295739,371.245636107692,392.2497632,12.98369634,0.0368796532829502,19.4887382942547,0.225315591019427,12.655490791097,13.2709313686456,13.5943556103687,2.44270019471961,66.1,0.0167621173824035,289,0.3126075316544,0.3126075316544
"ARFU2","2117","Derek","20160718",2.1,5.51187182882353,4.86493298594118,5.39149948603351,0.708562945705882,54.1388998605882,58.2189364717647,0.363378635,0.342837781764706,31.8699047982353,0.922519380764706,8.73229873254514,392.065151429412,390.100304094118,0.0394384948443183,0.187646768235294,7.63002972221018,359.883505294118,396.958631433333,6.810416502,0.0210837895601714,9.64365693157508,0.659434689196833,6.53713566150266,6.72635532699686,6.82001391423759,2.02422670771591,95.8,0.00920769400698997,349,0.215213585369047,0.215213585369047
"ARFU2","2118","Bernie","20160718",2.7,5.2620719274,4.3316733518,10.8443153439471,0.686771724066667,78.304036968,80.0580184933333,0.149611782733333,0.122060185133333,98.137163802,0.886241550333333,8.10309187720705,393.733540846667,390.027455653333,0.0353665339375712,0.170412280866667,31.5428846471958,345.660136413333,374.998837333333,9.6329501415,0.0212314398863104,10.9687870894093,0.760813853594337,9.45992586913494,9.66024055417467,9.75726053605422,0.440586063367018,20.6,0.01668856054054,181,0.314613180890298,0.314613180890298
"ARFU2","2187","Derek","20160720",2.04,3.73836757457143,5.2504001345,11.9001113770071,0.320617917714286,48.4486533571429,52.4376419621429,0.425263457714286,0.471639869285714,4.3773907935,0.869765157357143,12.5746629377513,392.379503521429,390.134098607143,0.0399773322209048,0.117880143071429,14.9180594666773,339.332501835714,384.5169439,7.865599531,0.0256774109970501,9.66354326548292,0.684619697430526,7.79939977673459,7.94562162988639,8.01768885610603,1.03489013503643,40.2,0.0155766806418882,199,0.125842905190583,0.125842905190583
"ARLA2","1836","Andy","20160710",2.85,12.69285481,15.0457907438462,2.45935755385064,-0.0144762347692308,73.1713644169231,77.6406643207692,0.448517749846154,0.574449568461538,211.108453592308,0.846706519230769,17.5149239542914,394.348646892308,390.033609246154,0.0720604943906705,0.145919638076923,13.4811275021044,330.275049792308,385.759205366667,-9999,0.0425605618608953,16.0328641868267,0.553625393439201,12.2655531004574,12.5679935969215,12.7197356870553,1.94969342506322,45.7,0.0228527288525524,207,0.215671550131648,0.215671550131648
"ARLA2","1842","Andy","20160710",2.34,15.2264747613333,14.8873310726667,0.667313942057101,0.1563231896,47.9347226466667,54.2147020973333,0.780035944066667,0.760237031,39.521579488,0.8687573824,12.9745035997247,394.71837158,390.03527018,0.0492945052083318,0.223541717933333,4.26779281710568,338.849557466667,386.100326,14.51671639,0.0318721391592538,18.1381913823288,0.683416820295979,14.073215277129,14.5059804367578,14.7195839791331,1.6324356113204,51.1,0.0203961778076505,276,0.427939585148597,0.427939585148597
"ARLA2","1843","Andy","20160711",3.06,15.6678821573333,14.907794698,0.600567190228332,0.3282788612,63.1483757006667,69.5501139333333,0.506513186066667,0.463487096,4.87881816226667,0.919983381733333,9.21180844060264,395.312774666667,390.302823906667,0.080832098953394,0.302115693066667,4.25913900093567,359.084494226667,394.9806998,14.220574905,0.0418933845604841,22.3251481442976,0.101594771391077,13.4761259691471,14.2116216745158,14.6023035038719,3.33381099875295,79.5,0.0164227086225738,333,0.242412544751926,0.242412544751926
"ARLA2","1844","Derek","20160711",2.16,15.3818596526667,14.8573635106667,0.498542943282805,0.3510067836,51.4403040573333,55.362367758,0.755552855,0.726297772466667,5.47547833113333,0.8463997136,15.0201260732521,393.864550793333,390.203837073333,0.0707482251360331,0.157840988533333,5.00046923680758,330.289723266667,384.969640133333,12.073835325,0.0354249059321138,15.6938722457924,0.496836762944183,11.7804622523269,12.1477906412807,12.3339849037564,1.63402975198103,46,0.019656692980962,220,0.234981692762044,0.234981692762044
"ARLA2","1845","Mariano","20160711",2.04,15.0908709257143,14.8939020964286,0.45852129538491,0.417502996428571,66.9714246478571,69.8223451907143,0.510631567071429,0.499348780214286,36.6053661628571,0.883702736071429,14.2385289133991,392.962101521429,390.079411092857,0.065519097587439,0.174746297142857,19.1624666491519,344.728107007143,389.4302149,11.961665,0.024778834900566,16.5381431237938,0.349560994563477,11.049189923162,11.630310626175,11.9354423328941,1.4059673821302,56.6,0.0139335524708043,285,0.586041781387707,0.586041781387707
"ARLA2","1846","Bernie","20160711",2.4,15.4278720213333,14.890984218,0.576628850327989,0.3966428566,66.4075116473333,70.3097997026667,0.4943066194,0.4644095748,15.9679503746667,0.95592562,9.13256122756964,392.026300033333,390.162253826667,0.0549255408650243,0.227988028,12.2889110765847,372.977379126667,410.5921041,9.592547486,0.027992551837515,18.2961483228083,0.133069733411335,8.9801268521628,9.64737024938143,10.0048268059637,4.14340904054612,147.9,0.00821494716559985,577,0.285500573063724,0.285500573063724
"ARLA2","1850","Derek","20160710",3.36,17.1084955213333,14.8274619426667,2.85539167407611,0.322860069933333,36.0976179753333,43.46521225,0.982389295733333,0.8527893246,12.0713555016667,0.911916716266667,13.7926927259928,395.255303946667,390.100117993333,0.0473971112713944,0.216864347133333,30.0271478547369,355.748768506667,405.8332474,14.920536555,0.0358872818242133,21.235216422661,0.562788777061474,14.1910330547593,14.7972422899421,15.104115528258,3.34163031201162,93,0.0172046855692102,379,0.345270960850912,0.345270960850912
"ARLA2","1873","Derek","20160711",1.74,15.7230353033333,14.8725087493333,0.55732276356839,0.261959310266667,47.9194740293333,51.8657267246667,0.817326037333333,0.769705201933333,94.053548178,0.8416799486,15.9638622401061,393.83252564,390.216406246667,0.0660712820374129,0.191126631133333,2.15311405804864,328.453224493333,386.267222733333,14.66428177,0.0315924457668544,17.5806849584165,0.831024237947011,14.529969972088,14.8131284168494,14.9471981211423,1.63629745441112,51.7,0.0220344561361451,301,0.375211816259037,0.375211816259037
"ARLA2","1881","Derek","20160711",1.95,15.5947574606667,14.8768345513333,0.502125024509413,0.314036345333333,47.2740206386667,51.198573812,0.829434582466667,0.789146453733333,60.862535604,0.8135851426,18.0815189309656,394.154555253333,390.075244153333,0.0529743901133526,0.163151818466667,2.83837325757003,317.373569013333,379.6876541,14.69581025,0.0361712777010469,18.0568649755956,0.573184722557115,14.2345163582569,14.6704427131779,14.8896529845353,1.20234532545975,33.2,0.0238580171818644,197,0.247594008442754,0.247594008442754
"ARLA2","1882","Bernie","20160711",2.13,15.7921504973333,14.8635086053333,0.663330269964541,0.344146590733333,59.947315978,64.0720731106667,0.597786385266667,0.545609330933333,77.971613566,0.914493623533333,10.9597887342414,392.905788166667,390.1447408,0.0640286567072571,0.235390792466667,6.50327279065472,356.803595873333,397.539676333333,11.428762805,0.0302114375434745,16.820671473028,0.493581297285956,10.8494112665593,11.3306909934819,11.5764987970842,2.92504856651355,96.7,0.0131348006495796,380,0.255306793774678,0.255306793774678
"ARLA2","1908","Andy","20160712",2.49,4.3798392456,4.90599524173333,1.47709775673588,0.430149374933333,38.9522936506667,44.9097936006667,0.477937378933333,0.493646928066667,19.28114713,0.915644210466667,7.50576812631113,392.361372906667,390.193566906667,0.0468563006212109,0.146279143866667,6.1029084114614,357.278068186667,386.026473133333,6.1000638955,0.0256422843517141,8.47161874666297,0.114223056490116,5.92479618512035,6.12914723699214,6.23539274358982,1.13916116162908,44.3,0.0107397003641411,190,0.213322199400055,0.213322199400055
"ARLA2","1921","Derek","20160712",2.16,5.07575286226667,4.879769961,2.02987331750946,0.465471709866667,48.2060679113333,53.2329134613333,0.406444817266667,0.4003643388,4.7819985548,0.9175804448,6.99837800790105,392.356844073333,390.065401206667,0.0353276168084647,0.185519641133333,4.2913218063219,357.921243966667,387.104743733333,7.3755753915,0.0229293537677156,9.15641310171821,0.565134390597444,7.0439087112514,7.22396112462706,7.31423893210437,1.03417249816675,44.9,0.0127584249304527,210,0.258783051802589,0.258783051802589
"ARLA2","1922","Bernie","20160712",2.085,4.37063549353333,5.95854536693333,4.85415372010626,0.414593902133333,71.0481165566667,74.4052103666667,0.262072969866667,0.312264813333333,15.8742477406667,0.885462212266667,9.93361092885528,392.6652649,389.993595386667,0.0289622715499468,0.1549269888,11.7003224736188,345.32481288,385.0562205,9.091026072,0.0312960213621014,11.609177390886,0.433262774214122,8.79617524277645,9.04288030568243,9.16829595917731,1.25949192540336,40.1,0.0165978082169076,187,0.194923824659935,0.194923824659935
"ARLA2","1930","Andy","20160712",3.51,3.51299502033333,4.88669102993333,4.76512072502829,0.3749614382,53.105632018,62.968183136,0.334451242533333,0.3748540654,5.82238534273333,0.925820751533333,8.30177864508483,394.127889006667,390.279833973333,0.073192462837793,0.217889212733333,2.7198654174017,361.328392766667,394.276675066667,9.543801161,0.0218153299950315,14.0113354583163,0.39178888253697,8.93952362713167,9.41237733711835,9.65886487091148,1.84637781372687,84.5,0.0104085125793891,365,0.365691135755604,0.365691135755604
"ARLA2","1954","Andy","20160713",2.16,24.9613488513333,24.9420360573333,0.396732685619922,0.0772261734666667,54.5112426753333,57.956582896,1.33488900473333,1.33257892453333,203.87534688,0.7920285248,22.4812026102732,394.824682613333,390.222098793333,0.0676706066161245,0.1359707264,13.9175997540575,309.09423402,386.743935766667,14.412617,0.0371368054505821,16.9426393517099,0.869673700259768,14.0218085194452,14.1923279225915,14.2728232597746,2.06903242194144,55.6,0.0249252053703058,285,0.370884607740283,0.370884607740283
"ARLA2","1955","Flash","20160713",3.54,25.8640762064286,24.8887750085714,0.300340478180745,0.0722648869285714,48.3744209828571,54.962903975,1.41937874371429,1.32499441228571,237.530048907143,0.813552034142857,18.4474998596,399.320155564286,390.198497214286,0.100143424521971,0.170030865571429,27.8840732507025,317.4876742,383.659168333333,17.09723925,0.0486873614688825,20.9190374745054,0.700579655466247,16.5637759115088,16.918206241073,17.0923436559038,2.37087009199651,48.6,0.0292627803528288,235,0.352520878125779,0.352520878125779
"ARLA2","1956","Andy","20160713",1.74,26.5094754526667,24.8597248073333,0.17226445230968,0.113414793533333,39.0522672033333,42.0540565493333,1.85276159573333,1.69323677433333,159.98037416,0.821075218933333,20.3129460053544,393.323032626667,390.161769606667,0.0496010135558406,0.125512314533333,20.5274730174447,320.348066333333,392.378123266667,12.207679345,0.0354886985697693,15.6986188547695,0.787440009465024,12.1350936228127,12.3538148214711,12.4593762589782,2.40257872436483,67.6,0.0203607260838724,289,0.507604568640405,0.507604568640405
"ARLA2","1960","Flash","20160713",2.4,24.97354017,24.97208459,0.515976888161711,0.187879453214286,57.4434852592857,60.9374286114286,1.24509099957143,1.24380122642857,25.6499463492857,0.789281202714286,17.7466488232172,395.581089557143,390.154477807143,0.0766810001001925,0.132553762785714,30.8607574494177,307.958318528571,384.671297033333,14.94615671,0.0352311319804439,18.7131913381091,0.639639616589979,14.486030120979,14.9285735137605,15.148800732077,1.6653562081956,47.2,0.0221014865179175,251,0.355772238658096,0.355772238658096
